Time,Temperature_Room_Sensor,Temperature_Exterior_Sensor,Lighting_Room_Sensor,state_window,state_bed,real_action
16:16,20,21,45,0.83,2.99,0
18:41,20,17,32,1.68,2.4,1
17:16,19,16,61,1.1,0.42,2
11:26,19,17,51,0.61,2.68,3
08:56,20,17,74,0.27,2.68,4
19:00,17,17,48,1.46,2.88,5
19:51,23,17,81,0.21,1.52,5
19:04,20,17,37,0.83,2.19,6
14:54,19,16,30,0.91,2.07,7
10:06,20,21,54,0.4,2.24,0
18:59,19,17,38,1.64,2.46,1
18:35,20,17,48,1.29,0.66,2
11:20,18,17,75,0.51,1.77,3
12:20,18,17,57,0.31,2.89,4
15:53,15,17,67,1.57,0.61,5
13:10,25,15,45,1.18,0.69,5
19:04,18,15,30,1.91,2.65,6
19:52,20,17,35,0.35,0.83,7
16:37,18,24,97,0.15,1.56,0
18:28,20,15,36,1.53,1.29,1
18:25,19,16,65,0.97,0.28,2
11:57,20,17,46,1.16,2.18,3
14:42,20,17,54,1.39,2.51,4
11:27,15,15,86,1.36,1.11,5
12:33,29,17,65,1.26,2.37,5
10:44,20,15,38,1.44,1.48,6
21:59,19,15,26,0.46,1.78,7
16:51,19,22,58,0.87,1.45,0
18:06,20,15,30,1.89,0.83,1
18:52,19,16,53,1.24,0.63,2
11:27,20,17,57,0.59,0.8,3
09:57,19,17,46,0.46,2.44,4
13:26,15,15,53,1.48,0.69,5
19:48,23,15,60,1.92,1.8,5
19:31,20,15,30,1.34,2.82,6
17:46,18,16,27,0.15,2.86,7
13:45,18,25,91,0.28,0.98,0
18:36,18,15,39,1.74,0.99,1
18:01,18,15,54,0.67,0.4,2
11:33,18,16,88,0.29,0.52,3
19:49,20,15,74,1.33,2.38,4
07:10,15,15,78,0.79,0.58,5
18:11,28,15,57,1.75,1.51,5
08:27,19,16,31,1.74,1.23,6
17:55,20,16,28,0.67,2.2,7
16:29,20,26,62,0.78,0.96,0
18:40,19,15,37,1.33,2.05,1
17:41,19,17,57,1.87,0.54,2
11:16,18,17,48,0.9,0.62,3
19:45,19,17,90,0.87,2.13,4
07:19,16,17,84,0.38,0.66,5
10:16,28,15,46,0.8,0.38,5
16:52,19,15,34,2.0,1.3,6
21:34,18,15,31,0.47,0.24,7
12:21,18,23,54,0.11,1.77,0
18:09,19,17,34,1.15,2.64,1
17:35,19,16,79,1.21,0.88,2
11:03,18,17,69,1.68,0.44,3
12:07,18,17,50,1.47,2.11,4
15:32,17,16,65,0.19,0.73,5
08:17,23,16,69,0.13,2.78,5
08:45,19,15,33,0.95,0.3,6
17:38,19,15,29,0.18,1.46,7
09:04,19,23,85,0.09,1.95,0
17:48,18,16,39,1.67,1.43,1
18:17,20,16,72,1.54,0.46,2
11:17,18,15,70,0.45,2.21,3
14:05,20,17,74,1.81,2.39,4
21:23,15,17,65,1.74,1.57,5
10:46,26,16,69,1.75,1.11,5
17:27,20,17,35,1.86,1.73,6
16:31,18,15,25,0.42,0.0,7
16:54,20,24,43,0.73,0.83,0
17:16,19,17,36,1.15,1.7,1
17:40,19,17,76,1.05,0.17,2
11:31,20,15,68,1.68,0.15,3
17:53,19,16,71,0.95,2.85,4
12:54,17,16,62,1.77,2.78,5
15:39,24,15,77,0.25,2.2,5
21:25,20,16,39,1.87,2.38,6
19:04,18,17,37,0.32,2.03,7
13:23,18,25,56,0.71,1.61,0
18:44,20,16,36,1.99,2.56,1
17:48,18,15,87,0.33,0.54,2
11:01,19,17,57,0.6,0.06,3
14:20,19,17,86,1.16,2.52,4
15:57,15,16,88,0.94,0.64,5
21:33,23,16,41,1.64,2.58,5
11:07,20,15,35,0.64,0.45,6
20:08,19,17,31,0.71,0.51,7
08:40,20,25,82,0.03,0.77,0
17:04,19,15,36,1.03,2.11,1
17:39,19,15,77,1.08,0.36,2
11:46,19,15,79,1.71,0.84,3
07:32,19,16,41,0.36,2.44,4
18:55,15,15,60,0.26,1.73,5
07:51,24,16,64,0.32,1.23,5
14:43,18,16,34,0.39,2.12,6
20:11,19,15,35,0.97,0.9,7
15:23,20,25,92,0.7,1.33,0
17:58,18,17,30,1.89,1.62,1
17:46,19,16,79,0.67,0.33,2
11:37,20,15,55,1.62,3.0,3
20:33,19,15,47,1.15,2.15,4
21:32,14,17,81,0.48,0.5,5
16:59,29,16,90,1.97,2.33,5
08:48,20,15,35,1.63,1.9,6
21:02,19,15,26,0.02,1.96,7
12:25,20,21,75,0.2,0.95,0
17:39,19,16,39,1.58,2.58,1
18:40,20,17,58,0.76,0.54,2
11:48,19,15,46,0.81,0.03,3
11:45,19,16,69,0.88,2.38,4
13:11,15,16,60,0.6,0.64,5
17:58,23,15,87,0.96,0.73,5
21:02,18,16,38,0.75,0.22,6
18:30,18,17,29,0.84,2.85,7
11:51,18,21,47,0.96,2.46,0
17:18,19,16,32,1.06,1.57,1
18:11,20,17,44,0.83,0.2,2
11:53,20,15,86,1.2,1.36,3
11:59,19,16,49,1.11,2.38,4
09:31,15,17,57,0.4,0.24,5
08:14,26,17,77,0.5,1.84,5
08:28,19,17,33,0.1,0.11,6
19:50,20,16,33,0.67,2.71,7
16:28,20,26,73,0.93,2.37,0
17:52,18,15,38,1.7,2.2,1
18:41,18,15,45,1.38,0.49,2
11:45,20,16,63,1.06,1.25,3
14:28,19,16,64,0.11,2.49,4
12:12,15,15,66,0.77,0.2,5
15:28,26,17,41,1.06,0.92,5
14:52,19,16,32,0.33,2.1,6
18:54,19,16,20,0.91,1.85,7
11:56,18,23,81,0.9,2.25,0
17:06,19,17,30,1.38,0.31,1
18:51,18,17,81,1.13,0.56,2
11:28,20,15,57,1.57,2.14,3
07:07,18,17,42,1.23,2.4,4
12:39,16,15,45,1.27,0.53,5
15:25,21,15,48,1.99,1.44,5
12:40,19,15,34,0.13,1.61,6
15:14,19,15,32,0.28,1.14,7
10:38,19,24,76,0.59,0.47,0
17:20,18,17,38,1.18,1.96,1
17:20,18,16,43,0.22,0.94,2
11:19,19,17,59,0.21,1.43,3
20:54,18,17,62,0.51,2.32,4
07:17,17,16,89,0.65,0.62,5
18:56,22,16,74,0.18,1.66,5
20:36,19,15,32,0.5,2.27,6
19:13,20,17,26,0.35,0.2,7
11:19,19,25,66,0.98,0.49,0
18:05,19,16,31,1.73,2.64,1
17:28,20,17,73,1.38,0.33,2
11:43,19,17,64,0.54,2.68,3
13:57,20,15,70,0.88,2.73,4
18:53,17,17,76,1.79,1.27,5
21:57,29,16,77,0.15,1.7,5
12:18,19,16,39,0.0,0.85,6
19:44,18,16,32,0.17,2.34,7
10:45,18,21,66,0.58,2.78,0
17:47,20,16,40,1.08,1.22,1
17:47,18,15,48,1.25,0.28,2
11:31,20,16,68,0.81,0.82,3
11:16,18,16,52,1.77,2.09,4
11:45,14,15,88,1.9,1.01,5
08:48,21,16,47,0.4,0.46,5
10:01,19,17,33,1.91,2.02,6
18:01,19,16,25,0.75,0.07,7
08:13,18,21,63,0.29,0.71,0
18:29,20,16,39,1.02,2.73,1
17:09,20,15,51,1.84,0.17,2
11:06,20,15,48,1.06,0.45,3
21:14,18,16,75,1.12,2.36,4
08:08,15,16,68,0.73,1.67,5
21:48,24,16,80,1.97,2.73,5
18:36,18,15,36,1.01,2.53,6
21:09,19,15,20,0.88,1.26,7
10:36,19,23,73,0.41,0.94,0
17:35,18,17,40,1.81,1.46,1
17:43,20,16,83,1.09,0.24,2
11:31,19,16,41,0.51,0.48,3
12:33,18,16,60,0.69,2.43,4
09:17,17,17,49,0.4,2.38,5
19:57,21,16,70,1.64,1.17,5
16:23,20,17,36,1.63,2.64,6
18:21,20,16,31,0.0,1.2,7
14:31,20,23,72,0.7,0.56,0
18:28,19,16,37,1.06,0.29,1
18:15,19,15,44,0.06,0.48,2
11:25,18,15,72,1.17,1.54,3
21:30,20,16,71,1.42,2.49,4
11:07,17,15,79,0.83,2.08,5
08:38,27,15,48,1.63,1.27,5
07:39,19,15,32,1.09,2.54,6
21:27,19,17,35,0.64,2.22,7
14:11,19,26,75,0.04,2.47,0
18:04,19,17,36,1.62,2.54,1
17:35,19,15,90,1.87,0.31,2
11:16,20,15,76,1.69,1.56,3
14:58,18,16,86,0.66,2.81,4
21:51,15,15,52,1.92,0.76,5
21:10,28,16,77,1.95,1.45,5
15:15,19,17,36,0.03,1.48,6
17:13,18,16,20,0.75,2.96,7
16:39,19,26,49,0.74,1.89,0
17:02,18,17,32,1.84,1.94,1
18:42,19,16,47,1.49,0.79,2
11:35,19,17,52,1.03,2.5,3
08:54,20,15,64,0.46,2.2,4
15:17,15,16,41,1.02,2.01,5
07:45,24,16,46,0.73,1.11,5
19:50,18,16,37,0.45,0.75,6
15:22,20,16,30,0.51,0.56,7
11:47,19,25,90,0.67,1.78,0
17:28,18,15,33,1.93,0.01,1
17:51,18,15,50,0.85,0.43,2
11:29,18,16,57,1.63,2.41,3
14:26,18,16,43,1.44,2.03,4
11:58,16,17,46,0.89,0.36,5
11:50,21,15,42,1.36,2.99,5
13:47,20,15,33,1.5,2.81,6
18:25,18,17,32,0.44,0.45,7
12:08,19,22,84,0.43,1.35,0
18:33,19,15,40,1.73,2.38,1
18:20,20,16,64,0.45,0.4,2
11:29,19,16,83,0.08,1.72,3
17:33,18,15,49,1.93,2.0,4
12:17,17,16,46,1.69,0.84,5
07:40,22,15,51,1.13,2.25,5
10:09,20,17,35,1.24,0.34,6
16:13,19,16,36,0.36,0.79,7
08:23,19,26,73,0.99,1.25,0
18:24,18,15,30,1.95,0.11,1
17:53,18,16,67,1.58,0.32,2
11:34,20,17,83,1.37,2.77,3
21:35,19,17,44,1.49,2.7,4
10:52,15,16,56,0.23,1.98,5
07:52,25,17,74,1.74,1.16,5
20:18,18,15,34,0.73,1.66,6
15:08,19,15,32,0.61,1.04,7
11:49,19,26,51,0.45,2.61,0
17:08,20,15,37,1.65,1.2,1
18:54,19,15,48,1.11,0.75,2
11:38,19,16,46,1.96,1.3,3
16:48,19,15,74,0.76,2.39,4
07:03,17,15,64,0.63,0.48,5
20:05,25,15,85,1.74,0.12,5
10:27,18,17,30,1.18,2.1,6
16:25,19,15,39,0.89,0.69,7
07:40,19,24,53,0.41,2.56,0
18:44,19,17,38,1.6,0.53,1
17:07,18,15,60,0.14,0.62,2
11:54,20,15,48,1.18,0.11,3
18:32,18,15,46,0.42,2.45,4
21:08,14,16,40,1.78,2.19,5
14:15,21,16,71,0.07,1.82,5
10:08,18,16,33,1.8,2.43,6
18:59,18,16,26,0.03,2.17,7
08:04,18,21,94,0.35,1.34,0
18:50,20,16,38,1.53,1.23,1
18:00,19,16,79,0.92,0.22,2
11:01,18,16,47,1.11,2.36,3
11:27,19,17,54,1.84,2.09,4
10:20,16,17,90,0.6,0.06,5
13:15,23,17,52,1.86,2.84,5
09:18,19,17,37,1.61,1.37,6
21:19,19,15,33,0.77,1.99,7
10:31,18,21,76,0.99,0.98,0
17:48,20,16,35,1.63,0.78,1
18:04,19,15,70,1.67,0.81,2
11:24,18,17,53,0.89,2.82,3
18:35,20,16,54,1.58,2.14,4
15:40,15,15,58,0.38,0.13,5
12:26,23,17,90,1.18,2.29,5
07:36,18,16,35,0.75,1.0,6
16:59,20,16,35,0.09,2.6,7
16:37,19,21,63,0.99,2.92,0
18:17,19,15,34,1.95,1.93,1
18:02,18,17,85,0.15,0.89,2
11:55,18,15,53,1.44,2.58,3
08:58,19,17,43,1.66,2.29,4
14:14,17,17,77,0.74,1.75,5
12:09,29,17,73,0.74,2.98,5
08:47,20,15,31,0.07,1.72,6
16:44,20,15,22,0.6,1.96,7
13:29,18,22,55,0.28,2.33,0
18:27,19,16,30,1.19,2.71,1
18:49,20,17,57,1.62,0.97,2
11:12,20,15,55,0.28,2.04,3
12:45,20,16,83,0.59,2.19,4
12:44,14,17,68,1.23,0.64,5
07:02,21,17,59,1.67,1.04,5
14:23,20,17,35,0.46,2.18,6
15:50,19,16,34,0.66,1.2,7
10:16,18,21,75,0.53,0.46,0
18:28,20,15,37,1.28,0.03,1
17:42,19,15,77,1.32,0.7,2
11:11,19,17,85,1.86,2.24,3
11:38,19,16,40,1.02,2.6,4
21:17,17,15,44,1.51,2.01,5
07:05,21,17,70,0.05,2.31,5
07:16,18,17,30,0.82,1.82,6
17:21,20,16,34,0.74,0.05,7
09:05,18,24,99,0.77,2.34,0
17:58,20,17,33,1.23,2.19,1
18:58,18,16,48,1.65,0.72,2
11:26,18,17,80,0.58,2.94,3
08:12,20,15,54,0.93,2.52,4
09:22,17,16,81,0.93,1.64,5
16:20,25,16,70,1.1,2.91,5
13:23,19,15,38,0.92,0.78,6
15:57,19,15,35,0.29,1.88,7
08:02,20,22,41,0.7,2.35,0
18:44,20,17,40,1.04,0.99,1
18:46,20,17,54,1.97,0.36,2
11:35,20,16,64,0.5,1.28,3
16:17,19,17,56,0.17,2.03,4
21:37,16,17,56,0.48,2.39,5
08:02,22,15,82,0.72,2.68,5
09:30,18,17,38,1.79,2.73,6
19:08,18,16,38,0.98,1.33,7
15:22,18,26,94,0.78,0.04,0
18:03,18,15,36,1.01,0.83,1
18:57,18,16,69,1.66,0.28,2
11:55,19,15,83,0.93,0.21,3
08:02,19,17,66,1.38,2.66,4
15:53,15,17,79,0.67,1.89,5
19:49,23,15,80,1.23,0.42,5
21:33,19,15,32,0.98,2.75,6
20:57,19,15,29,0.66,2.25,7
10:04,18,22,67,0.54,1.15,0
17:19,20,15,30,1.26,2.61,1
17:12,20,17,49,1.93,0.16,2
11:24,20,16,71,0.66,2.24,3
11:16,19,16,56,0.1,2.95,4
13:44,17,17,78,1.09,1.76,5
21:43,27,15,42,1.17,0.75,5
10:35,18,15,33,1.68,1.85,6
17:59,19,17,27,0.8,1.58,7
15:36,19,25,77,0.91,1.92,0
18:55,19,15,38,1.36,1.68,1
17:15,19,15,80,1.92,0.13,2
11:50,19,16,43,0.81,0.87,3
11:46,19,17,58,1.84,2.39,4
09:06,15,15,54,0.29,2.05,5
07:28,22,15,71,0.91,2.51,5
17:21,19,15,33,0.06,2.79,6
21:25,18,17,33,0.52,0.43,7
16:13,18,25,77,0.1,0.72,0
17:51,19,15,37,1.4,2.21,1
17:05,20,15,49,0.63,0.95,2
11:29,19,15,55,1.89,0.51,3
10:44,18,17,52,1.01,2.96,4
19:23,17,16,85,0.57,1.52,5
18:33,26,15,45,1.08,0.13,5
14:09,18,15,34,1.53,0.13,6
21:50,18,16,24,0.75,1.77,7
07:00,19,26,44,0.96,0.85,0
17:33,20,16,35,1.76,2.32,1
18:19,18,17,63,1.37,0.1,2
11:19,18,16,78,1.81,0.59,3
19:25,20,17,49,1.9,2.48,4
21:22,17,15,74,1.68,0.41,5
17:10,22,16,66,1.32,1.83,5
18:23,19,16,37,0.31,1.33,6
19:11,19,15,22,0.03,0.9,7
15:56,19,23,63,0.23,2.57,0
17:36,20,15,34,1.47,0.95,1
18:40,18,16,49,1.28,0.12,2
11:02,20,17,88,0.18,0.63,3
20:44,18,15,73,1.2,2.73,4
17:55,16,17,57,1.94,2.18,5
12:03,26,17,79,0.71,1.32,5
08:08,18,15,33,1.6,1.7,6
17:16,18,15,36,0.42,1.89,7
13:34,18,23,64,0.79,0.39,0
17:42,18,17,31,1.64,0.49,1
18:16,19,16,50,1.84,0.57,2
11:31,19,16,66,0.21,1.8,3
19:47,18,17,82,0.86,2.78,4
11:31,16,17,46,0.44,1.33,5
21:44,28,15,89,0.12,2.6,5
20:32,19,16,36,0.94,1.17,6
14:26,19,17,27,0.35,0.65,7
07:26,18,26,57,0.69,2.92,0
17:31,19,16,35,1.75,2.94,1
18:29,18,15,48,1.5,0.46,2
11:02,19,15,69,1.93,1.95,3
10:41,19,15,60,0.52,2.16,4
21:34,15,17,64,0.61,1.6,5
07:00,29,17,72,0.29,1.44,5
14:13,20,16,30,1.47,1.37,6
17:27,18,17,36,0.66,2.44,7
14:10,19,24,98,0.92,1.51,0
18:42,18,16,39,1.6,2.95,1
18:48,18,15,71,0.2,0.01,2
11:41,20,15,56,1.15,0.6,3
12:16,18,16,55,0.09,2.58,4
21:57,15,16,90,1.59,0.65,5
21:11,25,15,75,0.33,0.94,5
10:14,19,16,31,0.08,2.44,6
18:51,19,16,31,0.6,2.24,7
15:48,18,24,54,0.39,1.86,0
17:51,18,17,31,1.66,2.69,1
17:37,20,16,77,0.63,0.84,2
11:06,18,16,61,1.73,2.48,3
18:09,19,17,60,0.83,2.98,4
20:08,15,17,44,0.25,2.23,5
18:11,27,16,49,0.7,0.4,5
16:54,18,15,39,0.51,0.95,6
16:03,19,16,37,0.05,1.06,7
13:37,20,24,47,0.65,1.38,0
18:26,20,15,32,1.64,2.38,1
17:58,20,17,90,1.41,0.49,2
11:07,19,15,55,0.66,2.54,3
20:36,20,17,70,1.64,2.57,4
07:57,17,16,75,0.9,2.05,5
16:46,28,16,61,0.19,2.88,5
15:27,18,17,34,0.65,0.62,6
16:28,18,16,25,0.69,0.14,7
13:02,18,21,89,0.14,0.37,0
18:59,20,16,30,1.28,1.46,1
17:21,19,16,52,1.04,0.45,2
11:41,18,16,57,1.01,0.47,3
07:35,20,15,70,1.58,2.7,4
16:51,17,17,78,1.81,2.93,5
14:49,23,16,87,0.91,1.27,5
21:31,20,16,32,1.27,2.94,6
14:02,19,17,22,0.7,0.01,7
13:13,18,22,46,0.61,2.69,0
17:28,18,15,40,1.02,2.77,1
18:35,20,15,85,0.67,0.2,2
11:51,19,16,43,0.78,1.55,3
11:51,20,16,58,1.31,2.11,4
21:46,16,15,44,0.93,2.79,5
09:28,29,16,83,0.97,1.64,5
10:03,19,17,35,1.75,2.3,6
15:05,18,16,37,0.89,0.24,7
09:11,19,25,77,0.29,0.21,0
18:14,19,16,40,1.15,1.44,1
18:59,19,17,61,1.69,0.62,2
11:52,18,17,74,0.02,2.43,3
16:38,18,16,52,1.3,2.51,4
19:01,14,16,58,1.51,2.88,5
15:49,21,16,53,0.3,2.32,5
21:19,18,16,32,1.78,1.95,6
19:29,20,16,22,0.93,2.41,7
14:03,19,24,93,0.52,1.63,0
18:53,18,17,34,1.3,2.09,1
18:12,20,15,57,0.99,0.91,2
11:43,20,16,85,1.75,1.14,3
13:57,18,17,46,1.16,2.49,4
12:13,17,16,48,1.15,2.75,5
13:33,28,15,89,1.64,1.93,5
09:55,19,15,33,0.08,2.97,6
19:36,18,17,20,0.39,0.94,7
10:57,18,22,79,0.69,1.84,0
18:24,19,15,39,1.2,0.75,1
18:52,18,17,45,0.47,0.69,2
11:03,20,15,83,0.96,0.37,3
15:14,18,16,46,1.17,2.52,4
09:34,16,15,55,0.98,2.43,5
18:59,28,16,76,1.69,0.38,5
09:30,18,16,37,0.61,1.21,6
20:23,18,17,26,0.3,2.32,7
16:42,19,25,45,0.64,0.23,0
18:55,19,17,36,1.34,2.17,1
17:14,20,16,87,1.91,0.76,2
11:24,20,16,41,1.95,1.35,3
15:30,20,15,49,0.13,2.91,4
17:27,16,16,42,0.87,0.16,5
09:37,28,17,50,0.86,2.76,5
08:35,19,16,32,0.8,0.07,6
18:10,19,15,39,0.49,2.48,7
11:36,20,26,46,0.44,0.58,0
18:30,18,17,30,1.17,1.56,1
17:34,20,16,66,1.19,0.87,2
11:10,20,17,76,1.7,1.08,3
17:02,18,15,48,0.69,3.0,4
16:50,14,15,52,0.63,0.43,5
14:02,22,16,86,1.1,0.65,5
07:45,20,17,33,1.47,2.86,6
15:12,18,16,27,0.81,2.01,7
08:34,20,26,45,0.29,1.9,0
18:29,20,16,32,1.53,1.0,1
17:35,19,15,62,0.11,0.28,2
11:11,19,17,55,0.87,0.98,3
13:15,18,17,87,0.26,2.24,4
18:44,17,16,66,1.54,2.69,5
07:07,28,17,69,0.92,1.35,5
09:33,20,15,37,1.01,2.97,6
15:15,20,15,20,0.68,0.47,7
14:08,19,21,64,0.89,0.19,0
17:07,20,16,30,1.65,1.47,1
18:19,18,17,86,0.25,0.49,2
11:26,20,16,50,1.91,1.8,3
20:29,19,15,59,0.69,2.56,4
20:03,16,15,63,1.89,2.14,5
10:02,28,17,56,0.85,0.51,5
15:40,20,16,39,1.59,2.08,6
21:22,19,16,29,0.91,1.02,7
14:09,20,21,56,0.24,1.54,0
18:51,20,15,37,1.94,2.61,1
17:26,18,16,53,1.21,0.82,2
11:39,18,15,69,1.89,1.42,3
08:25,19,17,77,1.33,2.12,4
13:55,17,17,89,0.79,2.17,5
11:19,25,16,67,1.42,1.14,5
17:18,20,16,38,1.46,0.95,6
17:58,18,15,29,0.01,1.81,7
16:01,18,24,89,0.54,0.25,0
17:08,19,16,31,1.85,0.91,1
17:06,20,15,85,1.84,0.21,2
11:02,19,17,79,0.29,1.33,3
07:02,18,16,72,1.67,2.04,4
19:48,17,17,80,1.86,1.46,5
11:35,23,16,61,0.51,1.44,5
13:52,20,17,33,1.97,1.29,6
14:51,19,15,36,0.88,1.52,7
14:44,19,21,96,0.75,0.86,0
17:43,19,16,32,1.38,2.25,1
18:08,20,15,40,0.77,0.62,2
11:02,19,16,77,0.66,0.76,3
18:02,19,15,60,0.36,2.6,4
13:05,17,16,80,0.55,2.71,5
20:33,22,16,49,1.95,1.75,5
17:02,19,17,33,0.97,2.38,6
15:35,18,16,27,0.35,3.0,7
10:51,18,21,40,0.33,1.92,0
17:27,20,15,37,1.22,0.38,1
17:03,20,15,77,1.39,0.84,2
11:03,20,16,43,0.88,0.53,3
20:09,20,15,52,1.88,2.31,4
15:47,17,17,86,0.38,0.39,5
12:30,21,15,90,0.99,2.35,5
10:19,20,17,32,0.12,2.11,6
14:22,19,17,37,0.97,1.32,7
11:36,20,24,77,0.02,2.85,0
17:56,19,17,39,1.24,1.82,1
17:56,18,15,70,0.22,0.94,2
11:30,18,15,62,0.71,0.42,3
12:08,18,17,53,0.99,2.09,4
10:24,16,17,48,0.54,2.82,5
13:00,18,23,42,0.81,2.35,0
18:43,20,17,40,1.21,0.04,1
17:06,18,17,66,0.86,0.43,2
11:33,18,16,46,0.17,0.76,3
13:37,19,15,45,0.77,2.66,4
10:02,15,16,58,1.96,2.22,5
18:24,23,16,55,1.71,2.68,5
15:43,20,15,30,1.7,1.46,6
18:54,18,17,24,0.37,0.96,7
11:37,19,21,51,0.81,1.09,0
17:56,20,15,34,1.86,0.31,1
18:06,20,17,89,0.54,0.76,2
11:57,20,17,44,1.97,1.8,3
19:23,20,17,42,0.43,2.48,4
15:04,17,15,50,1.66,1.13,5
19:27,28,15,60,1.67,2.71,5
19:58,18,16,33,1.9,1.8,6
17:57,19,16,23,0.41,1.99,7
12:38,18,22,68,0.64,2.62,0
17:43,18,16,30,1.11,2.84,1
17:59,20,16,78,0.44,0.34,2
10:47,28,17,47,0.89,1.39,5
12:11,19,15,35,1.25,2.4,6
18:19,20,17,20,0.12,2.02,7
07:26,19,24,53,0.22,0.9,0
18:10,19,16,39,1.92,1.21,1
18:35,19,15,87,0.1,0.32,2
11:45,20,15,73,0.97,0.93,3
20:01,20,16,53,0.7,2.01,4
14:38,16,17,44,1.05,0.38,5
14:49,22,16,43,0.07,2.06,5
19:30,19,17,33,1.67,0.23,6
16:18,19,16,37,0.23,1.55,7
13:37,18,26,48,0.52,2.4,0
17:26,20,16,39,1.69,2.1,1
18:57,20,17,61,1.86,0.81,2
11:11,20,15,50,1.19,0.07,3
20:00,19,15,51,0.59,2.12,4
18:31,15,16,88,0.23,2.65,5
15:48,26,17,70,0.8,1.06,5
13:44,20,15,30,0.98,0.31,6
21:49,18,16,25,0.93,1.01,7
07:11,18,26,100,0.3,1.76,0
17:00,20,17,31,1.78,1.9,1
18:48,20,17,59,1.54,0.14,2
11:32,20,15,68,1.24,2.8,3
11:28,20,15,81,1.77,2.69,4
10:27,16,17,49,0.6,2.24,5
09:21,28,17,68,1.69,1.85,5
11:04,18,15,39,1.42,1.53,6
14:58,18,16,28,0.4,1.09,7
16:23,18,24,86,0.09,0.96,0
18:52,19,17,35,1.61,1.6,1
17:12,20,17,85,0.18,0.53,2
11:19,19,17,63,1.46,2.34,3
14:53,19,16,79,0.28,2.85,4
20:31,17,15,76,0.02,1.41,5
11:31,29,16,76,0.01,1.84,5
12:18,18,15,31,1.0,1.44,6
19:30,19,17,22,0.36,1.03,7
15:27,20,26,45,0.1,1.25,0
17:25,20,15,40,1.85,0.61,1
17:26,20,15,64,0.63,0.03,2
11:35,19,16,65,0.86,2.94,3
12:21,18,17,55,1.04,2.72,4
16:16,14,16,66,0.99,1.0,5
17:39,26,17,75,0.22,1.48,5
07:24,19,17,35,0.52,1.59,6
21:47,20,16,26,0.3,0.64,7
13:05,20,24,93,0.67,1.96,0
18:38,19,17,33,1.17,1.78,1
17:22,20,15,74,1.69,0.52,2
11:52,19,16,86,1.44,0.69,3
14:54,18,15,43,1.63,2.89,4
16:07,15,15,82,1.18,1.72,5
11:52,29,17,75,0.06,1.67,5
15:00,18,17,30,1.22,0.43,6
19:01,18,15,31,0.64,0.85,7
12:34,20,26,94,0.35,1.93,0
17:07,19,15,37,1.74,2.54,1
18:46,18,16,75,0.43,0.97,2
11:13,18,17,56,0.11,0.4,3
15:24,19,15,67,1.75,2.45,4
12:54,17,17,56,0.33,1.29,5
09:36,21,16,77,0.79,2.55,5
21:17,18,15,31,0.21,2.07,6
18:47,18,16,26,0.74,0.09,7
11:35,18,16,73,0.69,2.09,3
11:23,20,15,45,1.26,2.23,4
10:40,15,17,80,1.99,2.33,5
13:34,23,15,72,1.37,1.19,5
15:42,19,15,36,0.8,0.21,6
20:01,18,16,29,0.86,1.53,7
15:56,19,26,86,0.49,2.57,0
18:59,19,15,31,1.24,1.53,1
17:40,20,15,55,0.52,0.65,2
11:31,18,16,40,1.43,1.59,3
20:57,20,17,82,0.7,2.59,4
20:43,15,16,80,1.23,1.87,5
18:30,25,17,52,1.68,2.99,5
18:33,19,16,38,1.09,3.0,1
18:06,19,16,81,0.15,0.79,2
11:38,19,15,47,1.54,0.6,3
10:19,20,15,55,0.91,2.84,4
18:28,15,17,50,1.4,1.1,5
08:00,29,17,42,1.78,1.65,5
10:02,18,16,38,0.07,2.64,6
16:44,19,15,34,0.57,0.64,7
10:28,20,22,98,0.4,0.49,0
17:36,18,15,38,1.41,1.17,1
18:09,20,15,43,1.83,0.8,2
11:34,18,17,76,1.96,1.68,3
13:29,19,17,52,1.89,2.72,4
11:22,15,15,75,1.15,2.29,5
17:25,21,17,41,0.78,1.19,5
07:07,18,17,37,0.9,0.62,6
15:47,20,15,34,0.78,0.79,7
13:41,18,25,45,0.13,0.16,0
17:27,19,17,34,1.07,1.83,1
18:17,20,16,86,1.86,0.34,2
11:12,19,15,45,1.95,0.7,3
18:26,18,17,73,1.27,2.18,4
18:23,16,17,83,0.15,0.82,5
18:39,21,17,50,0.42,2.1,5
12:50,19,15,32,0.33,1.07,6
15:07,19,17,21,0.65,2.79,7
07:07,19,21,48,0.43,0.33,0
21:46,19,16,31,1.73,0.85,6
14:31,19,17,38,0.26,0.15,7
13:32,19,26,66,0.98,1.64,0
17:22,18,16,40,1.56,0.67,1
17:12,18,17,83,1.78,0.73,2
11:09,20,16,53,1.96,0.86,3
18:31,18,17,59,0.41,2.08,4
19:01,14,15,53,0.92,0.53,5
16:42,23,16,48,0.5,1.45,5
18:19,18,17,35,1.68,2.17,6
20:30,20,17,27,0.53,1.0,7
16:41,18,25,86,0.88,0.94,0
17:42,20,15,32,1.11,2.28,1
18:07,18,15,60,0.18,0.21,2
11:28,20,17,59,0.98,2.17,3
20:42,18,15,57,1.67,2.98,4
18:51,14,16,43,1.72,0.12,5
19:46,24,16,77,0.93,2.62,5
14:19,18,16,32,1.12,1.29,6
20:16,19,17,39,0.17,0.31,7
12:14,19,24,99,0.56,0.1,0
18:57,20,16,30,1.2,0.41,1
17:32,19,16,67,1.27,0.36,2
11:46,18,17,59,1.65,0.17,3
